"Nom"	"PHYLUM"	"CLASSE"	"ORDRE"	"FAMILLE"	"CD_REF"	"LB_NOM"	"NOM_VALIDE"	"NOM_VERN"	"LRN"	"LRN_det"	"LRR"	"LRR_det"	"DH"	"DH_det"	"PN"	"PN_det"	"PR"	"PR_det"	"PD"	"PD_det"	"ZNIEFF"
"Gomphocère des alpages  ( Gomphocerus sibiricus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66111	"Gomphocerus sibiricus"	"Gomphocerus sibiricus (Linnaeus, 1767)"	"Gomphocère des alpages, Criquet de Sibérie"			"LC"	""									
"Gomphocère roux  ( Gomphocerippus rufus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66114	"Gomphocerippus rufus"	"Gomphocerippus rufus (Linnaeus, 1758)"	"Gomphocère roux, Gomphocère, Gomphocère fauve"			"LC"	""									
"Gomphocère des moraines  ( Aeropedellus variegatus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66116	"Aeropedellus variegatus"	"Aeropedellus variegatus (Fischer von Waldheim, 1846)"	"Gomphocère des moraines"			"LC"	""									
"Gomphocère tacheté  ( Myrmeleotettix maculatus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66121	"Myrmeleotettix maculatus"	"Myrmeleotettix maculatus (Thunberg, 1815)"	"Gomphocère tacheté, Gomphocère double-signe"			"NT"	"pr. B2b (i,ii,iii,iv)"									
"Criquet jacasseur  ( Stauroderus scalaris )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66129	"Stauroderus scalaris"	"Stauroderus scalaris (Fischer von Waldheim, 1846)"	"Criquet jacasseur, Staurodère scalaire"			"LC"	""									
"Criquet des adrets  ( Chorthippus apricarius )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66130	"Chorthippus apricarius"	"Chorthippus apricarius (Linnaeus, 1758)"	"Criquet des adrets, Criquet des soulanes"			"LC"	""									
"Criquet des iscles  ( Chorthippus pullus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66133	"Chorthippus pullus"	"Chorthippus pullus (Philippi, 1830)"	"Criquet des iscles"			"VU"	"B2ab (ii,iii)"									"Déterminante"
"Criquet des Pins  ( Chorthippus vagans )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66134	"Chorthippus vagans"	"Chorthippus vagans (Eversmann, 1848)"	"Criquet des Pins"			"LC"	""									
"Criquet des jachères  ( Chorthippus mollis )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66136	"Chorthippus mollis"	"Chorthippus mollis (Charpentier, 1825)"	"Criquet des jachères"			"LC"	""									
"Criquet duettiste  ( Chorthippus brunneus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66138	"Chorthippus brunneus"	"Chorthippus brunneus (Thunberg, 1815)"	"Criquet duettiste, Sauteriot"			"LC"	""									
"Criquet mélodieux  ( Chorthippus biguttulus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66141	"Chorthippus biguttulus"	"Chorthippus biguttulus (Linnaeus, 1758)"	"Criquet mélodieux, Oedipode bimouchetée"			"LC"	""									
"-  ( Chorthippus eisentrauti )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66144	"Chorthippus eisentrauti"	"Chorthippus eisentrauti (Ramme, 1931)"	""			"DD"	""									
"Criquet de Saulcy  ( Chorthippus saulcyi )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66149	"Chorthippus saulcyi"	"Chorthippus saulcyi (Krauss, 1888)"	"Criquet de Saulcy"			"LC"	""									
"Criquet de la Bastide  ( Chorthippus binotatus daimei )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66154	"Chorthippus binotatus daimei"	"Chorthippus saulcyi daimei (Azam, 1893)"	"Criquet de la Bastide"													"Déterminante"
"Criquet des marais  ( Chorthippus jucundus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66156	"Chorthippus jucundus"	"Chorthippus jucundus (Fischer, 1853)"	"Criquet des marais, Criquet des Joncs"			"CR"	"B1,B2ab (i,ii,iii,iv)"									"Déterminante"
"Criquet marginé  ( Chorthippus albomarginatus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66157	"Chorthippus albomarginatus"	"Chorthippus albomarginatus (De Geer, 1773)"	"Criquet marginé"			"NT"	"pr. B2b (iii)"									
"Criquet verte-échine  ( Chorthippus dorsatus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66159	"Chorthippus dorsatus"	"Chorthippus dorsatus (Zetterstedt, 1821)"	"Criquet verte-échine"			"LC"	""									
"Criquet des mouillères  ( Euchorthippus declivus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66173	"Euchorthippus declivus"	"Euchorthippus declivus (Brisout de Barneville, 1848)"	"Criquet des mouillères, Criquet des Bromes"			"LC"	""									
"Criquet du Bragalou  ( Euchorthippus chopardi )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66174	"Euchorthippus chopardi"	"Euchorthippus chopardi Descamps, 1968"	"Criquet du Bragalou, Criquet de l'Aphyllanthe"			"LC"	""									
"OEdipode stridulante  ( Psophus stridulus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66178	"Psophus stridulus"	"Psophus stridulus (Linnaeus, 1758)"	"OEdipode stridulante"			"LC"	""									
"Criquet migrateur  ( Locusta cinerascens )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66181	"Locusta cinerascens"	"Locusta migratoria (Linnaeus, 1758)"	"Criquet migrateur, Criquet voyageur, Criquet cendré, Criquet émigrant, Fraterelle de passage, Locuste, Sauterelle de passage, Oedipode voyageuse"			"LC"	""									
"Oedipode soufrée  ( Oedaleus decorus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66187	"Oedaleus decorus"	"Oedaleus decorus (Germar, 1825)"	"Oedipode soufrée"			"LC"	""									
"OEdipode turquoise  ( Oedipoda caerulescens )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66194	"Oedipoda caerulescens"	"Oedipoda caerulescens (Linnaeus, 1758)"	"OEdipode turquoise, Criquet à ailes bleues et noires, Criquet bleu, Criquet rubané, OEdipode bleue, Oedipode bleuâtre"			"LC"	""									
"OEdipode rouge  ( Oedipoda germanica )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66196	"Oedipoda germanica"	"Oedipoda germanica (Latreille, 1804)"	"OEdipode rouge, Criquet à ailes rouges,  Criquet rubané, Criquet rouge, Oedipode germanique"			"LC"	""									
"OEdipode occitane  ( Oedipoda charpentieri )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66198	"Oedipoda charpentieri"	"Oedipoda charpentieri Fieber, 1853"	"OEdipode occitane"			"EN"	"B2ab (i,ii,iii,iv)"									
"Oedipode aigue-marine  ( Sphingonotus caerulans )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66200	"Sphingonotus caerulans"	"Sphingonotus caerulans (Linnaeus, 1767)"	"Oedipode aigue-marine, Criquet à ailes bleues, Oedipode Azurée"			"DD"	""									
"OEdipode grenadine  ( Acrotylus insubricus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66209	"Acrotylus insubricus"	"Acrotylus insubricus (Scopoli, 1786)"	"OEdipode grenadine, OEdipode milanaise"			"LC"	""									
"OEdipode gracile  ( Acrotylus patruelis )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66210	"Acrotylus patruelis"	"Acrotylus patruelis (Herrich-Schäffer, 1838)"	"OEdipode gracile"			"DD"	""									
"OEdipode framboisine  ( Acrotylus fischeri )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66211	"Acrotylus fischeri"	"Acrotylus fischeri Azam, 1901"	"OEdipode framboisine, Oedipode de Fischer"			"LC"	""									
"Oedipode émeraudine  ( Aiolopus thalassinus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66214	"Aiolopus thalassinus"	"Aiolopus thalassinus (Fabricius, 1781)"	"Oedipode émeraudine"			"DD"	""									
"OEdipode automnale  ( Aiolopus strepens )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66215	"Aiolopus strepens"	"Aiolopus strepens (Latreille, 1804)"	"OEdipode automnale, Criquet farouche"			"LC"	""									
"OEdipode des salines  ( Epacromius tergestinus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66217	"Epacromius tergestinus"	"Epacromius tergestinus (Megerle von Mühlfeld in Charpentier, 1825)"	"OEdipode des salines"			"CR"	"B1,B2ab (i,ii,iii,iv)"									
"Criquet tricolore  ( Paracinema tricolor )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66223	"Paracinema tricolor"	"Paracinema tricolor (Thunberg, 1815)"	"Criquet tricolore"			"VU"	"B2ab (i,ii,iii,iv)"									
"Criquet des dunes  ( Calephorus compressicornis )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66226	"Calephorus compressicornis"	"Calephorus compressicornis (Latreille, 1804)"	"Criquet des dunes"			"EN"	"B1,B2 ab(i,ii,iii)"									"Déterminante"
"-  ( Schistocerca gregaria )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66229	"Schistocerca gregaria"	"Schistocerca gregaria (Forskål, 1775)"	""			"NA"	""									
"-  ( Podisma pedestris )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66235	"Podisma pedestris"	"Podisma pedestris (Linnaeus, 1758)"	""			"LC"	""									
"-  ( Melanoplus frigidus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66240	"Melanoplus frigidus"	"Bohemanella frigida (Boheman, 1846)"	""			"LC"	""									
"Miramelle piémontaise  ( Epipodisma pedemontana )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66248	"Epipodisma pedemontana"	"Epipodisma pedemontana (Brunner von Wattenwyl, 1882)"	"Miramelle piémontaise"			"LC"	""									
"Miramelle alpestre  ( Miramella alpina )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66250	"Miramella alpina"	"Miramella alpina (Kollar, 1833)"	"Miramelle alpestre"			"NT"	"pr. B1,B2b (iii)"									
"Criquet égyptien  ( Anacridium aegyptium )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66262	"Anacridium aegyptium"	"Anacridium aegyptium (Linnaeus, 1764)"	"Criquet égyptien"			"LC"	""									
"Miramelle corse  ( Eyprepocnemis plorans )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66265	"Eyprepocnemis plorans"	"Eyprepocnemis plorans (Charpentier, 1825)"	"Miramelle corse"			"NA"	""									
"Caloptène italien  ( Calliptamus italicus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66268	"Calliptamus italicus"	"Calliptamus italicus (Linnaeus, 1758)"	"Caloptène italien, Criquet italien, Calliptame italique, Criquet italique"			"LC"	""									
"Caloptène occitan  ( Calliptamus wattenwylianus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66269	"Calliptamus wattenwylianus"	"Calliptamus wattenwylianus (Pantel, 1896)"	"Caloptène occitan"			"LC"	""									
"Caloptène ochracé  ( Calliptamus barbarus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66270	"Calliptamus barbarus"	"Calliptamus barbarus (O.G. Costa, 1836)"	"Caloptène ochracé, Criquet de Barbarie"			"LC"	""									
"Caloptène provençal  ( Calliptamus siciliae )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66276	"Calliptamus siciliae"	"Calliptamus siciliae Ramme, 1927"	"Caloptène provençal, Criquet sicilien"			"LC"	""									
"Criquet printanier  ( Pyrgomorpha conica )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Pyrgomorphidae"	66284	"Pyrgomorpha conica"	"Pyrgomorpha conica (Olivier, 1791)"	"Criquet printanier, Truxale rosée, Pyrgomorphe à tête conique"			"LC"	""									
"Courtilière des vignes  ( Gryllotalpa vineae )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Gryllotalpidae"	79308	"Gryllotalpa vineae"	"Gryllotalpa vineae Bennet-Clark, 1970"	"Courtilière des vignes"			"LC"	""									
"Criquet pansu  ( Pezotettix giornae )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	199958	"Pezotettix giornae"	"Pezotettix giornae (Rossi, 1794)"	"Criquet pansu"			"LC"	""									
"Grillon maghrébin  ( Modicogryllus algirius )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Gryllidae"	227816	"Modicogryllus algirius"	"Modicogryllus algirius (Saussure, 1877)"	"Grillon maghrébin"			"NA"	""									
"Grillon bordelais  ( Modicogryllus bordigalensis )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Gryllidae"	227817	"Modicogryllus bordigalensis"	"Eumodicogryllus bordigalensis (Latreille, 1804)"	"Grillon bordelais, Grillon d'été"			"LC"	""									
"Tridactyle panaché  ( Xya variegata )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tridactylidae"	240285	"Xya variegata"	"Xya variegata Latreille, 1809"	"Tridactyle panaché, Tridactyle varié"			"NT"	"pr. B2b (ii,iii,iv)"									"Déterminante"
"Criquet des Roseaux  ( Mecostethus parapleurus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	240286	"Mecostethus parapleurus"	"Mecostethus parapleurus (Hagenbach, 1822)"	"Criquet des Roseaux, Parapleure alliacé"			"LC"	""									
"-  ( Euchorthippus elegantulus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	240287	"Euchorthippus elegantulus"	"Euchorthippus elegantulus Zeuner, 1940"	""			"LC"	""									
"Decticelle italienne  ( Yersinella beybienkoi )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tettigoniidae"	268437	"Yersinella beybienkoi"	"Yersinella beybienkoi La Greca, 1974"	"Decticelle italienne"			"LC"	""									
"-  ( Chorthippus cialancensis )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	318860	"Chorthippus cialancensis"	"Chorthippus cialancensis Nadig, 1986"	""			"NT"	"pr. B1,B2a"									"Déterminante"
"Analote ligure  ( Anonconotus ligustinus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tettigoniidae"	323037	"Anonconotus ligustinus"	"Anonconotus ligustinus Galvagni, 2002"	"Analote ligure"			"NT"	"pr. B1,B2a"									"Déterminante"
"Tétrix des larris  ( Tetrix kraussi )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tetrigidae"	407259	"Tetrix kraussi"	"Tetrix kraussi Saulcy, 1889"	"Tétrix des larris"			"DD"	""									
"Aïolope de Kenitra  ( Aiolopus puissanti )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	416654	"Aiolopus puissanti"	"Aiolopus puissanti Defaut, 2005"	"Aïolope de Kenitra"			"LC"	""									
"-  ( Chorthippus sampeyrensis )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	426091	"Chorthippus sampeyrensis"	"Chorthippus sampeyrensis Nadig, 1986"	""			"NT"	"pr. B1,B2a"									"Déterminante"
"Analote du Mercantour  ( Anonconotus mercantouri )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tettigoniidae"	443315	"Anonconotus mercantouri"	"Anonconotus mercantouri Galvagni & Fontana, 2003"	"Analote du Mercantour"			"VU"	"D2"									"Déterminante"
"Miramelle du Ventoux  ( Podisma amedegnatoae )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	443346	"Podisma amedegnatoae"	"Podisma amedegnatoae Fontana & Pozzebon, 2007"	"Miramelle du Ventoux"			"NT"	"pr. B1,B2b (iii)"									
"Criquet des torrents  ( Epacromius tergestinus ponticus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	535775	"Epacromius tergestinus ponticus"	"Epacromius tergestinus ponticus (Karny, 1907)"	"Criquet des torrents"													"Déterminante"
"Analote noirâtre  ( Anonconotus ghilianii )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tettigoniidae"	535810	"Anonconotus ghilianii"	"Anonconotus ghilianii Camerano, 1878"	"Analote noirâtre"			"LC"	""									
"Ephippigère des vignes  ( Ephippiger diurnus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tettigoniidae"	535823	"Ephippiger diurnus"	"Ephippiger diurnus Dufour, 1841"	"Ephippigère des vignes"			"LC"	""									
"Decticelle annelée  ( Rhacocleis annulata )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tettigoniidae"	536045	"Rhacocleis annulata"	"Rhacocleis annulata Fieber, 1853"	"Decticelle annelée"			"NA"	""									
"Decticelle bicolore  ( Bicolorana bicolor )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tettigoniidae"	536050	"Bicolorana bicolor"	"Bicolorana bicolor (Philippi, 1830)"	"Decticelle bicolore"			"LC"	""									
"Decticelle des ruisseaux  ( Roeseliana azami )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tettigoniidae"	593262	"Roeseliana azami"	"Roeseliana azami (Finot, 1892)"	"Decticelle des ruisseaux"			"NT"	"pr. B2b (i,ii,iii,iv)"									
"-  ( Roeseliana roeselii )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tettigoniidae"	593263	"Roeseliana roeselii"	"Roeseliana roeselii (Hagenbach, 1822)"	""			"LC"	""									
"Barbitiste des bois  ( Barbitistes serricauda )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tettigoniidae"	593306	"Barbitistes serricauda"	"Barbitistes serricauda (Fabricius, 1794)"	"Barbitiste des bois,  Barbitiste, Barbitiste queue-en-scie"			"LC"	""									
"Tétrix des carrières  ( Tetrix tenuicornis )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tetrigidae"	593311	"Tetrix tenuicornis"	"Tetrix tenuicornis (Sahlberg, 1891)"	"Tétrix des carrières, Tétrix des sablières"			"DD"	""									
"Grillon écailleux  ( Mogoplistes brunneus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Mogoplistidae"	593313	"Mogoplistes brunneus"	"Mogoplistes brunneus Audinet-Serville, 1838"	"Grillon écailleux"			"LC"	""									
"Criquet des chaumes  ( Dociostaurus genei )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	593315	"Dociostaurus genei"	"Dociostaurus genei (Ocskay, 1832)"	"Criquet des chaumes"			"LC"	""									
"Decticelle marocaine  ( Thyreonotus corsicus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tettigoniidae"	593323	"Thyreonotus corsicus"	"Thyreonotus corsicus (Rambur, 1838)"	"Decticelle marocaine"			"NT"	"pr. B1,B2a"									
"*  Criquet hérisson  ( Prionotropis azami )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Pamphagidae"	814441	"Prionotropis azami"	"Prionotropis azami Uvarov, 1923"	"Criquet hérisson, Criquet des Grands-Plans"			"EN"	"B2ab(ii,iii,iv,v)"			"NI3"	""					"Déterminante"
"-  ( Myrmecophilus fuscus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Myrmecophilidae"	825469	"Myrmecophilus fuscus"	"Myrmecophilus fuscus Stalling, 2013"	""			"DD"	""									
"-  ( Oecanthus dulcisonans )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Gryllidae"	826837	"Oecanthus dulcisonans"	"Oecanthus dulcisonans Gorochov, 1993"	""			"DD"	""									
"-  ( Podisma dechambrei )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	837204	"Podisma dechambrei"	"Podisma dechambrei Leproux in Chopard, 1952"	""			"DD"	""									
"-  ( Isophya rectipennis )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tettigoniidae"	837837	"Isophya rectipennis"	"Isophya rectipennis Brunner von Wattenwyl, 1878"	""			"NA"	""									
"Decticelle carroyée  ( Platycleis tessellata )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tettigoniidae"	837838	"Platycleis tessellata"	"Tessellana tessellata (Charpentier, 1825)"	"Decticelle carroyée, Dectique marqueté"			"LC"	""									
"Analote piémontaise  ( Anonconotus occidentalis )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tettigoniidae"	837842	"Anonconotus occidentalis"	"Anonconotus occidentalis Carron & Wermeille, 2002"	"Analote piémontaise"			"LC"	""									
"Criquet des pâtures  ( Chorthippus parallelus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	837869	"Chorthippus parallelus"	"Pseudochorthippus parallelus (Zetterstedt, 1821)"	"Criquet des pâtures, Oedipode parallèle"			"LC"	""									
"-  ( Myrmecophilus gallicus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Myrmecophilidae"	891602	"Myrmecophilus gallicus"	"Myrmecophilus gallicus Stalling, 2017"	""			"DD"	""									
"-  ( Tetrix gavoyi )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Tetrigidae"	917952	"Tetrix gavoyi"	"Tetrix gavoyi Saulcy in Azam, 1901"	""			"LC"	""									
"-  ( Chorthippus binotatus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	1027360	"Chorthippus binotatus"	"Chorthippus armoricanus (Defaut, 2015)"	""			"NT"	"pr. B2b (ii,iii)"									
"-  ( Arcyptera kheili )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	1030259	"Arcyptera kheili"	"Arcyptera brevipennis kheili Azam, 1900"	""			"NT"	"pr. B2b (ii,iii)"									
