"Nom"	"PHYLUM"	"CLASSE"	"ORDRE"	"FAMILLE"	"CD_REF"	"LB_NOM"	"NOM_VALIDE"	"NOM_VERN"	"LRN"	"LRN_det"	"LRR"	"LRR_det"	"DH"	"DH_det"	"PN"	"PN_det"	"PR"	"PR_det"	"PD"	"PD_det"	"ZNIEFF"
"*  Alexanor  ( Papilio alexanor )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Papilionidae"	54472	"Papilio alexanor"	"Papilio alexanor Esper, 1800"	"Alexanor (L'), Grand Sélésier (Le)"	"LC"	""	"LC"	""	"CDH4"	""	"NI2"	""					"Déterminante"
"Flambé  ( Iphiclides podalirius )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Papilionidae"	54475	"Iphiclides podalirius"	"Iphiclides podalirius (Linnaeus, 1758)"	"Flambé (Le)"	"LC"	""	"LC"	""									
"*  Apollon  ( Parnassius apollo )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Papilionidae"	54496	"Parnassius apollo"	"Parnassius apollo (Linnaeus, 1758)"	"Apollon (L'), Parnassien apollon (Le)"	"LC"	""	"LC"	""	"CDH4"	""	"NI2"	""					
"*  Petit Apollon  ( Parnassius phoebus )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Papilionidae"	54499	"Parnassius phoebus"	"Parnassius phoebus (Fabricius, 1793)"	"Petit Apollon (Le), Phoebus (Le)"	"LC"	""					"NI3"	""					
"*  Petit apollon  ( Parnassius phoebus sacerdos )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Papilionidae"	54501	"Parnassius phoebus sacerdos"	"Parnassius phoebus sacerdos Stichel, 1906"	"Petit apollon"			"LC"	""			"NI3"	""					
"*  Semi-Apollon  ( Parnassius mnemosyne )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Papilionidae"	54502	"Parnassius mnemosyne"	"Parnassius mnemosyne (Linnaeus, 1758)"	"Semi-Apollon (Le)"	"NT"	"pr. A2c"	"LC"	""	"CDH4"	""	"NI2"	""					"Déterminante"
"*  Isabelle  ( Graellsia isabellae )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Saturniidae"	54711	"Graellsia isabellae"	"Graellsia isabellae (Graells, 1849)"	"Isabelle (L'), Bombyx Isabelle (Le), Isabelle de France (L'), Papillon vitrail (Le)"					"CDH2, CDH5"	" "	"NI3"	""					"Déterminante"
"*  Bombyx Evérie Laineuse du Prunellier  ( Eriogaster catax )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Lasiocampidae"	54762	"Eriogaster catax"	"Eriogaster catax (Linnaeus, 1758)"	"Bombyx Evérie (Le) Laineuse du Prunellier (La)"					"CDH4, CDH2"	" "	"NI2"	""					
"*  Sphinx de l'Épilobe  ( Proserpinus proserpina )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Sphingidae"	54837	"Proserpinus proserpina"	"Proserpinus proserpina (Pallas, 1772)"	"Sphinx de l'Épilobe (Le), Sphinx de l'Oenothère (Le)"					"CDH4"	""	"NI2"	""					
"Sphinx Nicéa  ( Hyles nicaea )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Sphingidae"	54845	"Hyles nicaea"	"Hyles nicaea (Prunner, 1798)"	"Sphinx Nicéa (Le)"													"Déterminante"
"*  Sphinx de l'Argousier  ( Hyles hippophaes )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Sphingidae"	54849	"Hyles hippophaes"	"Hyles hippophaes (Esper, 1789)"	"Sphinx de l'Argousier (Le)"					"CDH4"	""	"NI2"	""					"Déterminante"
"Écaille chinée  ( Euplagia quadripunctaria )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Erebidae"	159442	"Euplagia quadripunctaria"	"Euplagia quadripunctaria (Poda, 1761)"	"Écaille chinée (L')"					"CDH2"	""							
"Sylvaine  ( Ochlodes sylvanus )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Hesperiidae"	219740	"Ochlodes sylvanus"	"Ochlodes sylvanus (Esper, 1777)"	"Sylvaine (La), Sylvain (Le), Sylvine (La)"	"LC"	""	"LC"	""									
"Hespérie du Dactyle  ( Thymelicus lineola )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Hesperiidae"	219741	"Thymelicus lineola"	"Thymelicus lineola (Ochsenheimer, 1808)"	"Hespérie du Dactyle (L'), Hespérie europénne (au Canada) (L'), Ligné (Le), Hespérie orangée (L')"	"LC"	""	"LC"	""									
"Hespérie de la Houque  ( Thymelicus sylvestris )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Hesperiidae"	219742	"Thymelicus sylvestris"	"Thymelicus sylvestris (Poda, 1761)"	"Hespérie de la Houque (L'), Thaumas (Le), Bande noire (La)"	"LC"	""	"LC"	""									
"Hespérie du Carthame  ( Pyrgus carthami )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Hesperiidae"	219743	"Pyrgus carthami"	"Pyrgus carthami (Hübner, 1813)"	"Hespérie du Carthame (L'), Bigarré (Le), Grande Hespéride (La), Plain-Chant (Le)"	"LC"	""	"LC"	""									
"Tacheté austral  ( Pyrgus malvoides )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Hesperiidae"	219744	"Pyrgus malvoides"	"Pyrgus malvoides (Elwes & Edwards, 1897)"	"Tacheté austral (Le), Hespérie de l'Aigremoine (L'), Hespérie de la Mauve du Sud (L')"	"LC"	""	"LC"	""									
"L'Hespérie rhétique  ( Pyrgus warrenensis )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Hesperiidae"	219746	"Pyrgus warrenensis"	"Pyrgus warrenensis (Verity, 1928)"	"L'Hespérie rhétique"	"VU"	"D2"	"VU"	"D2"									"Déterminante"
"Hespérie de l'Herbe-au-vent  ( Muschampia proto )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Hesperiidae"	219747	"Muschampia proto"	"Muschampia proto (Ochsenheimer, 1808)"	"Hespérie de l'Herbe-au-vent (L')"	"LC"	""	"NT"	"pr. B2(iv)"									
"Tacheté tyrrhénien  ( Spialia therapne )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Hesperiidae"	219748	"Spialia therapne"	"Spialia therapne (Rambur, 1832)"	"Tacheté tyrrhénien (Le), Hespérie tyrrhénienne (L'), Roussâtre corse (Le)"	"LC"	""											
"Cuivré de la Verge-d'or  ( Lycaena virgaureae )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Lycaenidae"	219750	"Lycaena virgaureae"	"Lycaena virgaureae (Linnaeus, 1758)"	"Cuivré de la Verge-d'or (Le), Cuivré satiné (Le), Argus satiné (Le), Verge-d'or (La), Lycène de la Verge-d'or (Le), Polyomate de la Verge-d'or (Le)"	"LC"	""	"LC"	""									
"Cuivré fuligineux  ( Lycaena tityrus )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Lycaenidae"	219751	"Lycaena tityrus"	"Lycaena tityrus (Poda, 1761)"	"Cuivré fuligineux (Le), Argus myope (L'), Polyommate Xanthé (Le)"	"LC"	""	"LC"	""									
"Cuivré mauvin  ( Lycaena alciphron )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Lycaenidae"	219752	"Lycaena alciphron"	"Lycaena alciphron (Rottemburg, 1775)"	"Cuivré mauvin (Le), Cuivré flamboyant (Le), Argus pourpre (L')"	"LC"	""	"LC"	""									
"Cuivré écarlate  ( Lycaena hippothoe )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Lycaenidae"	219753	"Lycaena hippothoe"	"Lycaena hippothoe (Linnaeus, 1761)"	"Cuivré écarlate (Le)"	"LC"	""	"LC"	""									
"Thécla de l'Orme  ( Satyrium w-album )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Lycaenidae"	219755	"Satyrium w-album"	"Satyrium w-album (Knoch, 1782)"	"Thécla de l'Orme (La), Thécla à W blanc (La), W blanc (Le), Thècle W-album (La), Thécla W-Blanc (La), Porte-Queue brun à une ligne blanche (Le)"	"LC"	""	"LC"	""									
"Thécla du Prunier  ( Satyrium pruni )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Lycaenidae"	219756	"Satyrium pruni"	"Satyrium pruni (Linnaeus, 1758)"	"Thécla du Prunier (La), Thécla du Coudrier (La), Porte-Queue brun à lignes blanches (Le)"	"LC"	""	"LC"	""									
"Thécla des Nerpruns  ( Satyrium spini )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Lycaenidae"	219757	"Satyrium spini"	"Satyrium spini (Denis & Schiffermüller, 1775)"	"Thécla des Nerpruns (La), Thécla du Prunellier (La), Thécla de l'Aubépine (La), Porte-Queue brun à tâches bleues (Le), Porte-Queue gris-brun (Le)"	"LC"	""	"LC"	""									
"Thécla de l'Yeuse  ( Satyrium ilicis )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Lycaenidae"	219758	"Satyrium ilicis"	"Satyrium ilicis (Esper, 1779)"	"Thécla de l'Yeuse (La), Lyncée (Le), Porte-Queue brun à tâches fauves (Le)"	"LC"	""	"LC"	""									
"Thécla du Kermès  ( Satyrium esculi )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Lycaenidae"	219759	"Satyrium esculi"	"Satyrium esculi (Hübner, 1804)"	"Thécla du Kermès (La), Thécla du Marronnier (La)"	"LC"	""	"LC"	""									
"Thécla de l'Amarel  ( Satyrium acaciae )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Lycaenidae"	219760	"Satyrium acaciae"	"Satyrium acaciae (Fabricius, 1787)"	"Thécla de l'Amarel (La), Thécla de l'Acacia (La)"	"LC"	""	"LC"	""									
"Azuré de l'Adragant  ( Polyommatus escheri )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Lycaenidae"	219762	"Polyommatus escheri"	"Polyommatus escheri (Hübner, 1823)"	"Azuré de l'Adragant (L'), Azuré du Plantain (L'), Azuré d'Escher (L'), Argus bleu ciel (L')"	"LC"	""	"LC"	""									
"Azuré du Mélilot  ( Polyommatus dorylas )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Lycaenidae"	219763	"Polyommatus dorylas"	"Polyommatus dorylas (Denis & Schiffermüller, 1775)"	"Azuré du Mélilot (L'), Argus turquoise (L'), Azuré (L')"	"NT"	"pr. A2c"	"LC"	""									
"Azuré de la Jarosse  ( Polyommatus amandus )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Lycaenidae"	219764	"Polyommatus amandus"	"Polyommatus amandus (Schneider, 1792)"	"Azuré de la Jarosse (L'), Argus ligné (L')"	"LC"	""	"LC"	""									
"Azuré de L'Esparcette  ( Polyommatus thersites )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Lycaenidae"	219765	"Polyommatus thersites"	"Polyommatus thersites (Cantener, 1835)"	"Azuré de L'Esparcette (L'), Azuré de Chapman (L'), Argus bleu roi (L')"	"LC"	""	"LC"	""									
"Azuré de l'Orobe  ( Polyommatus daphnis )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Lycaenidae"	219766	"Polyommatus daphnis"	"Polyommatus daphnis (Denis & Schiffermüller, 1775)"	"Azuré de l'Orobe (L'), Azuré festonné (L'), Argus bleu pâle (L'), Argus bleu découpé (L'), Daphnis (Le), Argus céleste (L'), Méléagre (Le)"	"LC"	""	"LC"	""									
"Sablé provençal  ( Polyommatus ripartii )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Lycaenidae"	219771	"Polyommatus ripartii"	"Polyommatus ripartii (Freyer, 1830)"	"Sablé provençal (Le)"	"LC"	""	"LC"	""									
"Sablé de la Luzerne  ( Polyommatus dolus )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Lycaenidae"	219772	"Polyommatus dolus"	"Polyommatus dolus (Hübner, 1823)"	"Sablé de la Luzerne (Le), Argus bleu clair (L')"	"LC"	""	"LC"	""									"Déterminante"
"Sablé du Sainfoin  ( Polyommatus damon )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Lycaenidae"	219773	"Polyommatus damon"	"Polyommatus damon (Denis & Schiffermüller, 1775)"	"Sablé du Sainfoin (Le), Argus du Sainfoin (L'), Argus lustré (L'), Argus trait blanc (L'), Damon (Le)"	"LC"	""	"LC"	""									
"Azuré du Baguenaudier  ( Iolana iolas )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Lycaenidae"	219787	"Iolana iolas"	"Glaucopsyche iolas (Ochsenheimer, 1816)"	"Azuré du Baguenaudier (L'), Argus du Baguenaudier (L'), Argus géant (L')"	"NT"	"pr. B2b(i,ii,iv,v)"	"LC"	""									
"Azuré du Trèfle  ( Cupido argiades )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Lycaenidae"	219793	"Cupido argiades"	"Cupido argiades (Pallas, 1771)"	"Azuré du Trèfle (L'), Petit Porte-Queue (Le), Argus mini-queue (L'), Myrmidon (Le)"	"LC"	""	"LC"	""									
"Azuré de la Faucille  ( Cupido alcetas )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Lycaenidae"	219794	"Cupido alcetas"	"Cupido alcetas (Hoffmannsegg, 1804)"	"Azuré de la Faucille (L'), Argus rase-queue (L'), Azuré frêle (L')"	"LC"	""	"LC"	""									
"Azuré de la Luzerne  ( Leptotes pirithous )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Lycaenidae"	219795	"Leptotes pirithous"	"Leptotes pirithous (Linnaeus, 1767)"	"Azuré de la Luzerne (L'), Azuré de Lang (L'), Argus courte-queue (L'), Petit Argus porte-queue (Le)"	"LC"	""	"LC"	""									
"Brun du pélargonium  ( Cacyreus marshalli )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Lycaenidae"	219796	"Cacyreus marshalli"	"Cacyreus marshalli Butler, 1898"	"Brun du pélargonium (Le), Argus des Pélargoniums (L')"	"NA"	"a"	"NA"	""									
"Mégère corse  ( Lasiommata paramegaera )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Nymphalidae"	219797	"Lasiommata paramegaera"	"Lasiommata paramegaera (Hübner, 1824)"	"Mégère corse (La), Satyre tyrrhénien (Le)"	"LC"	""											
"Tristan  ( Aphantopus hyperantus )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Nymphalidae"	219799	"Aphantopus hyperantus"	"Aphantopus hyperantus (Linnaeus, 1758)"	"Tristan (Le)"	"LC"	""	"LC"	""									
"Moiré piémontais  ( Erebia aethiopellus )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Nymphalidae"	219801	"Erebia aethiopellus"	"Erebia aethiopellus (Hoffmannsegg, 1806)"	"Moiré piémontais (Le), Petit Nègre montagnard (Le)"	"LC"	""	"LC"	""									"Déterminante"
"Moiré lustré  ( Erebia cassioides )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Nymphalidae"	219802	"Erebia cassioides"	"Erebia arvernensis Oberthür, 1908"	"Moiré lustré (Le), Moiré arverne (Le)"	"LC"	""											
"Moiré andorran  ( Erebia sthennyo )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Nymphalidae"	219804	"Erebia sthennyo"	"Erebia sthennyo Graslin, 1850"	"Moiré andorran (Le)"	"LC"	""											
"Echiquier ibérique  ( Melanargia lachesis )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Nymphalidae"	219805	"Melanargia lachesis"	"Melanargia lachesis (Hübner, 1790)"	"Echiquier ibérique (L'), Échiquier d'Ibérie (L')"	"LC"	""	"LC"	""									
"Faune  ( Hipparchia statilinus )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Nymphalidae"	219806	"Hipparchia statilinus"	"Hipparchia statilinus (Hufnagel, 1766)"	"Faune (Le), Arachné (L'), Coronis (Le)"	"LC"	""	"LC"	""									
"Sylvandre helvète  ( Hipparchia genava )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Nymphalidae"	219807	"Hipparchia genava"	"Hipparchia genava (Fruhstorfer, 1908)"	"Sylvandre helvète (Le)"	"LC"	""	"LC"	""									
"Mélitée des Linaires  ( Melitaea deione )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Nymphalidae"	219808	"Melitaea deione"	"Melitaea deione (Geyer, 1832)"	"Mélitée des Linaires (La)"	"LC"	""	"LC"	""									
"Mélitée de la Gentiane  ( Melitaea varia )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Nymphalidae"	219809	"Melitaea varia"	"Melitaea varia Herrich-Schaeffer, 1851"	"Mélitée de la Gentiane (La), Mélitée alpine (La), Damier de la Gentiane (Le), Petit Damier (Le), Mélitée variée (La)"	"LC"	""	"LC"	""									
"Mélitée de la Lancéole  ( Melitaea parthenoides )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Nymphalidae"	219810	"Melitaea parthenoides"	"Melitaea parthenoides Keferstein, 1851"	"Mélitée de la Lancéole (La), Mélitée des Scabieuses (La), Damier Parthénie (Le)"	"LC"	""	"LC"	""									
"Mélitée des Digitales  ( Melitaea aurelia )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Nymphalidae"	219811	"Melitaea aurelia"	"Melitaea aurelia Nickerl, 1850"	"Mélitée des Digitales (La), Damier Aurélie (Le)"	"VU"	"A2c"	"NT"	"pr. B2b(iii)"									
"Mélitée du Mélampyre  ( Melitaea athalia )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Nymphalidae"	219812	"Melitaea athalia"	"Melitaea athalia (Rottemburg, 1775)"	"Mélitée du Mélampyre (La), Damier Athalie (Le)"	"LC"	""											
"Grand collier argenté  ( Boloria euphrosyne )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Nymphalidae"	219815	"Boloria euphrosyne"	"Boloria euphrosyne (Linnaeus, 1758)"	"Grand collier argenté (Le), Nacré sagitté (Le)"	"LC"	""	"LC"	""									
"Nacré porphyrin  ( Boloria titania )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Nymphalidae"	219816	"Boloria titania"	"Boloria titania (Esper, 1793)"	"Nacré porphyrin (Le), Alezan (L'), Jason (Le), Grande Violette (La), Amathuse (L')"	"LC"	""	"LC"	""									
"Petit Collier argenté  ( Boloria selene )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Nymphalidae"	219817	"Boloria selene"	"Boloria selene (Denis & Schiffermüller, 1775)"	"Petit Collier argenté (Le), Nacré fléché (Le)"	"NT"	"pr. A2c"											
"Petite Violette  ( Boloria dia )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Nymphalidae"	219818	"Boloria dia"	"Boloria dia (Linnaeus, 1767)"	"Petite Violette (La), Nacré violet (Le)"	"LC"	""	"LC"	""									
"Cardinal  ( Argynnis pandora )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Nymphalidae"	219819	"Argynnis pandora"	"Argynnis pandora (Denis & Schiffermüller, 1775)"	"Cardinal (Le), Pandora (Le), Nacré turquoise (Le)"	"LC"	""	"LC"	""									
"Voilier blanc  ( Iphiclides feisthamelii )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Papilionidae"	219824	"Iphiclides feisthamelii"	"Iphiclides feisthamelii (Duponchel, 1832)"	"Voilier blanc (Le), Flambé méridional (Le), Flambé du Roussillon (Le)"	"LC"	""											
"Fluoré  ( Colias alfacariensis )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Pieridae"	219826	"Colias alfacariensis"	"Colias alfacariensis Ribbe, 1905"	"Fluoré (Le)"	"LC"	""	"LC"	""									
"Piéride du Simplon  ( Euchloe simplonia )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Pieridae"	219827	"Euchloe simplonia"	"Euchloe simplonia (Freyer, 1829)"	"Piéride du Simplon (La), Piéride de la Roquette (La)"	"LC"	""	"LC"	""									
"Marbré tyrrhénien  ( Euchloe insularis )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Pieridae"	219828	"Euchloe insularis"	"Euchloe insularis (Staudinger, 1861)"	"Marbré tyrrhénien (Le), Marbré de Corse (Le)"	"LC"	""											
"Aurore de Provence  ( Anthocharis euphenoides )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Pieridae"	219829	"Anthocharis euphenoides"	"Anthocharis euphenoides Staudinger, 1869"	"Aurore de Provence (L')"	"LC"	""	"LC"	""									
"Piéride de l'Ibéride  ( Pieris mannii )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Pieridae"	219830	"Pieris mannii"	"Pieris mannii (Mayer, 1851)"	"Piéride de l'Ibéride (La), Piéride jumelle (La)"	"LC"	""	"LC"	""									
"Piéride de la Rave  ( Pieris rapae )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Pieridae"	219831	"Pieris rapae"	"Pieris rapae (Linnaeus, 1758)"	"Piéride de la Rave (La), Petit Blanc du Chou (Le), Petite Piéride du Chou (La)"	"LC"	""	"LC"	""									
"*  Piéride de l'Aethionème  ( Pieris ergane )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Pieridae"	219832	"Pieris ergane"	"Pieris ergane (Geyer, 1828)"	"Piéride de l'Aethionème (La), Piéride artisan (La)"	"VU"	"D2"	"VU"	"D2"			"NI3"	""					"Déterminante"
"Piéride du Navet  ( Pieris napi )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Pieridae"	219833	"Pieris napi"	"Pieris napi (Linnaeus, 1758)"	"Piéride du Navet (La), Papillon blanc veiné de vert (Le)"	"LC"	""	"LC"	""									
"Piéride de Réal  ( Leptidea reali )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Pieridae"	219835	"Leptidea reali"	"Leptidea reali Reissinger, 1990"	"Piéride de Réal (La)"	"LC"	""	"DD"	""									
"-  ( Coleophora luciennella )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Coleophoridae"	246423	"Coleophora luciennella"	"Coleophora luciennella Nel, 1992"	""													"Déterminante"
"Cloporte  ( Heterogenea asella )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Limacodidae"	247032	"Heterogenea asella"	"Heterogenea asella (Denis & Schiffermüller, 1775)"	"Cloporte (Le)"													"Déterminante"
"Zygène du Panicaut  ( Zygaena sarpedon )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Zygaenidae"	247035	"Zygaena sarpedon"	"Zygaena sarpedon (Hübner, 1790)"	"Zygène du Panicaut (La)"			"LC"	""									
"Zygène de l'Herbe-aux-Cerfs  ( Zygaena cynarae )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Zygaenidae"	247038	"Zygaena cynarae"	"Zygaena cynarae (Esper, 1789)"	"Zygène de l'Herbe-aux-Cerfs (La), Zygène du Peucédan (La), Zygène du Sermontain (La)"			"VU"	"B2ab(iii, iv)"									"Déterminante"
"Zygène de la Vésubie  ( Zygaena brizae )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Zygaenidae"	247039	"Zygaena brizae"	"Zygaena brizae (Esper, 1800)"	"Zygène de la Vésubie (La), Zygène des Cirses (La)"			"NT"	"pr. B2a"									
"Zygène diaphane  ( Zygaena minos )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Zygaenidae"	247041	"Zygaena minos"	"Zygaena minos (Denis & Schiffermüller, 1775)"	"Zygène diaphane (La), Zygène des Boucages (La)"			"DD"	""									
"Zygène pourpre  ( Zygaena purpuralis )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Zygaenidae"	247042	"Zygaena purpuralis"	"Zygaena purpuralis (Brünnich, 1763)"	"Zygène pourpre (La), Zygène du Serpolet (La)"			"LC"	""									
"Zygène de la Bugrane  ( Zygaena hilaris )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Zygaenidae"	247043	"Zygaena hilaris"	"Zygaena hilaris Ochsenheimer, 1808"	"Zygène de la Bugrane (La)"			"LC"	""									
"Zygène de la Petite coronille  ( Zygaena fausta )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Zygaenidae"	247044	"Zygaena fausta"	"Zygaena fausta (Linnaeus, 1767)"	"Zygène de la Petite coronille (La)"			"LC"	""									
"Zygène du Sainfoin  ( Zygaena carniolica )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Zygaenidae"	247045	"Zygaena carniolica"	"Zygaena carniolica (Scopoli, 1763)"	"Zygène du Sainfoin (La), Zygène de la Carniole (La)"			"LC"	""									
"Zygène d'Occitanie  ( Zygaena occitanica )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Zygaenidae"	247046	"Zygaena occitanica"	"Zygaena occitanica (Villers, 1789)"	"Zygène d'Occitanie (La), Zygène occitane (La), Zygène de la Badasse (La)"			"LC"	""									
"Zygène du Lotier  ( Zygaena loti )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Zygaenidae"	247047	"Zygaena loti"	"Zygaena loti (Denis & Schiffermüller, 1775)"	"Zygène du Lotier (La), la Zygène du Fer-à-Cheval (La), Zygène de la Faucille (La), Zygène de l’Hippocrepis (La)"			"LC"	""									
"*  Zygène de l'Esparcette  ( Zygaena rhadamanthus )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Zygaenidae"	247049	"Zygaena rhadamanthus"	"Zygaena rhadamanthus (Esper, 1789)"	"Zygène de l'Esparcette (La), Zygène de la Dorycnie (La), Zygène cendrée (La), Zygène rhadamanthe"			"LC"	""			"NI3"	""					
"Zygène des sommets  ( Zygaena exulans )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Zygaenidae"	247050	"Zygaena exulans"	"Zygaena exulans (Hohenwarth, 1792)"	"Zygène des sommets (La), Zygène des alpages (La)"			"LC"	""									
"Zygène ibèrique  ( Zygaena nevadensis )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Zygaenidae"	247051	"Zygaena nevadensis"	"Zygaena nevadensis Rambur, 1858"	"Zygène ibèrique (La), Zygène des Gesses (La), Zygène andalouse (La)"			"LC"	""									
"Zygène de la Gesse  ( Zygaena romeo )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Zygaenidae"	247052	"Zygaena romeo"	"Zygaena romeo Duponchel, 1835"	"Zygène de la Gesse (La), Zygène des Vesces (La)"			"LC"	""									
"Zygène d'Ostérode  ( Zygaena osterodensis )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Zygaenidae"	247053	"Zygaena osterodensis"	"Zygaena osterodensis Reiss, 1921"	"Zygène d'Ostérode (La), Zygène de la Jarosse (La), Zygène de l'Orobe (La)"			"NT"	"pr. B2a"									
"Zygène des Thérésiens  ( Zygaena viciae )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Zygaenidae"	247054	"Zygaena viciae"	"Zygaena viciae (Denis & Schiffermüller, 1775)"	"Zygène des Thérésiens (La), Zygène de la Jarosse (La)"			"LC"	""									
"Zygène de la Badasse  ( Zygaena lavandulae )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Zygaenidae"	247055	"Zygaena lavandulae"	"Zygaena lavandulae (Esper, 1783)"	"Zygène de la Badasse (La), Zygène de la Lavande (La)"			"LC"	""									
"Zygène de la Coronille variée  ( Zygaena ephialtes )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Zygaenidae"	247056	"Zygaena ephialtes"	"Zygaena ephialtes (Linnaeus, 1767)"	"Zygène de la Coronille variée (La), Zygène de la Coronille (La)"			"LC"	""									
"Zygène transalpine  ( Zygaena transalpina )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Zygaenidae"	247057	"Zygaena transalpina"	"Zygaena transalpina (Esper, 1780)"	"Zygène transalpine (La)"			"LC"	""									
"Zygène du Pied-de-Poule  ( Zygaena filipendulae )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Zygaenidae"	247058	"Zygaena filipendulae"	"Zygaena filipendulae (Linnaeus, 1758)"	"Zygène du Pied-de-Poule (La), Zygène des Lotiers (La), Zygène de la Filipendule (La)"			"LC"	""									
