"Nom"	"PHYLUM"	"CLASSE"	"ORDRE"	"FAMILLE"	"CD_REF"	"LB_NOM"	"NOM_VALIDE"	"NOM_VERN"	"LRN"	"LRN_det"	"LRR"	"LRR_det"	"DH"	"DH_det"	"PN"	"PN_det"	"PR"	"PR_det"	"PD"	"PD_det"	"ZNIEFF"
"-  ( Arcyptera brevipennis )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66071	"Arcyptera brevipennis"	"Arcyptera brevipennis (Brunner von Wattenwyl, 1861)"	""			"DD"	""									
"Criquet des Ibères  ( Ramburiella hispanica )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66075	"Ramburiella hispanica"	"Ramburiella hispanica (Rambur, 1838)"	"Criquet des Ibères"			"EN"	"D1 (< 250)"									
"Criquet des clairières  ( Chrysochraon dispar )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66077	"Chrysochraon dispar"	"Chrysochraon dispar (Germar, 1834)"	"Criquet des clairières"			"LC"	""									
"Criquet marocain  ( Dociostaurus maroccanus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66080	"Dociostaurus maroccanus"	"Dociostaurus maroccanus (Thunberg, 1815)"	"Criquet marocain, Stauronote, Criquet ravageur"			"CR"	"D1"									"Continentale – Massif central : Selon les résultats de la zone méditer-ranéenne"
"-  ( Dociostaurus jagoi )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66082	"Dociostaurus jagoi"	"Dociostaurus jagoi Soltani, 1978"	""			"NT"	"pr. B2b(iii)"									
"Criquet rouge-queue  ( Omocestus haemorrhoidalis )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66085	"Omocestus haemorrhoidalis"	"Omocestus haemorrhoidalis (Charpentier, 1825)"	"Criquet rouge-queue"			"LC"	""									
"Criquet des friches  ( Omocestus petraeus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66086	"Omocestus petraeus"	"Omocestus petraeus (Brisout de Barneville, 1856)"	"Criquet des friches"			"EN"	"B2ab(iii)"									"Continentale – Massif central : Déterminante"
"Criquet des garrigues  ( Omocestus raymondi )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66087	"Omocestus raymondi"	"Omocestus raymondi (Yersin, 1863)"	"Criquet des garrigues"			"NT"	"pr. B2a"									"Continentale – Massif central : Déterminante"
"Criquet noir-ébène  ( Omocestus rufipes )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66088	"Omocestus rufipes"	"Omocestus rufipes (Zetterstedt, 1821)"	"Criquet noir-ébène"			"LC"	""									
"Criquet verdelet  ( Omocestus viridulus )"	"Arthropoda"	"Insecta"	"Orthoptera"	"Acrididae"	66090	"Omocestus viridulus"	"Omocestus viridulus (Linnaeus, 1758)"	"Criquet verdelet, Criquet smaragdin"			"LC"	""									
