"Nom"	"PHYLUM"	"CLASSE"	"ORDRE"	"FAMILLE"	"CD_REF"	"LB_NOM"	"NOM_VALIDE"	"NOM_VERN"	"LRN"	"LRN_det"	"LRR"	"LRR_det"	"DH"	"DH_det"	"PN"	"PN_det"	"PR"	"PR_det"	"PD"	"PD_det"	"ZNIEFF"
"Thécla de l'Yeuse  ( Satyrium ilicis )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Lycaenidae"	219758	"Satyrium ilicis"	"Satyrium ilicis (Esper, 1779)"	"Thécla de l'Yeuse (La), Lyncée (Le), Porte-Queue brun à tâches fauves (Le)"	"LC"	""											
"Thécla du Kermès  ( Satyrium esculi )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Lycaenidae"	219759	"Satyrium esculi"	"Satyrium esculi (Hübner, 1804)"	"Thécla du Kermès (La), Thécla du Marronnier (La)"	"LC"	""											
"Thécla de l'Amarel  ( Satyrium acaciae )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Lycaenidae"	219760	"Satyrium acaciae"	"Satyrium acaciae (Fabricius, 1787)"	"Thécla de l'Amarel (La), Thécla de l'Acacia (La)"	"LC"	""											
"Azuré de l'Adragant  ( Polyommatus escheri )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Lycaenidae"	219762	"Polyommatus escheri"	"Polyommatus escheri (Hübner, 1823)"	"Azuré de l'Adragant (L'), Azuré du Plantain (L'), Azuré d'Escher (L'), Argus bleu ciel (L')"	"LC"	""											
"Azuré du Mélilot  ( Polyommatus dorylas )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Lycaenidae"	219763	"Polyommatus dorylas"	"Polyommatus dorylas (Denis & Schiffermüller, 1775)"	"Azuré du Mélilot (L'), Argus turquoise (L'), Azuré (L')"	"NT"	"pr. A2c"											
"Azuré de la Jarosse  ( Polyommatus amandus )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Lycaenidae"	219764	"Polyommatus amandus"	"Polyommatus amandus (Schneider, 1792)"	"Azuré de la Jarosse (L'), Argus ligné (L')"	"LC"	""											
"Azuré de L'Esparcette  ( Polyommatus thersites )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Lycaenidae"	219765	"Polyommatus thersites"	"Polyommatus thersites (Cantener, 1835)"	"Azuré de L'Esparcette (L'), Azuré de Chapman (L'), Argus bleu roi (L')"	"LC"	""											
"Azuré de l'Orobe  ( Polyommatus daphnis )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Lycaenidae"	219766	"Polyommatus daphnis"	"Polyommatus daphnis (Denis & Schiffermüller, 1775)"	"Azuré de l'Orobe (L'), Azuré festonné (L'), Argus bleu pâle (L'), Argus bleu découpé (L'), Daphnis (Le), Argus céleste (L'), Méléagre (Le)"	"LC"	""											
"Sablé provençal  ( Polyommatus ripartii )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Lycaenidae"	219771	"Polyommatus ripartii"	"Polyommatus ripartii (Freyer, 1830)"	"Sablé provençal (Le)"	"LC"	""											
"Sablé de la Luzerne  ( Polyommatus dolus )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Lycaenidae"	219772	"Polyommatus dolus"	"Polyommatus dolus (Hübner, 1823)"	"Sablé de la Luzerne (Le), Argus bleu clair (L')"	"LC"	""											
"Sablé du Sainfoin  ( Polyommatus damon )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Lycaenidae"	219773	"Polyommatus damon"	"Polyommatus damon (Denis & Schiffermüller, 1775)"	"Sablé du Sainfoin (Le), Argus du Sainfoin (L'), Argus lustré (L'), Argus trait blanc (L'), Damon (Le)"	"LC"	""											
"Azuré du Baguenaudier  ( Iolana iolas )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Lycaenidae"	219787	"Iolana iolas"	"Glaucopsyche iolas (Ochsenheimer, 1816)"	"Azuré du Baguenaudier (L'), Argus du Baguenaudier (L'), Argus géant (L')"	"NT"	"pr. B2b(i,ii,iv,v)"											
"Azuré du Trèfle  ( Cupido argiades )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Lycaenidae"	219793	"Cupido argiades"	"Cupido argiades (Pallas, 1771)"	"Azuré du Trèfle (L'), Petit Porte-Queue (Le), Argus mini-queue (L'), Myrmidon (Le)"	"LC"	""											
"Azuré de la Faucille  ( Cupido alcetas )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Lycaenidae"	219794	"Cupido alcetas"	"Cupido alcetas (Hoffmannsegg, 1804)"	"Azuré de la Faucille (L'), Argus rase-queue (L'), Azuré frêle (L')"	"LC"	""	"EN"	"D1"									
"Azuré de la Luzerne  ( Leptotes pirithous )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Lycaenidae"	219795	"Leptotes pirithous"	"Leptotes pirithous (Linnaeus, 1767)"	"Azuré de la Luzerne (L'), Azuré de Lang (L'), Argus courte-queue (L'), Petit Argus porte-queue (Le)"	"LC"	""	"LC"	""									
"Brun du pélargonium  ( Cacyreus marshalli )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Lycaenidae"	219796	"Cacyreus marshalli"	"Cacyreus marshalli Butler, 1898"	"Brun du pélargonium (Le), Argus des Pélargoniums (L')"	"NA"	"a"	"NA"	""									
"Mégère corse  ( Lasiommata paramegaera )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Nymphalidae"	219797	"Lasiommata paramegaera"	"Lasiommata paramegaera (Hübner, 1824)"	"Mégère corse (La), Satyre tyrrhénien (Le)"	"LC"	""	"LC"	""									"Taxon du niveau 2 : espèce déterminante selon critères particuliers. L’assemblage d’un certain nombre d’espèces, ou l’abondance particulière de l’espèce peut justifier le classement en ZNIEFF."
"Tristan  ( Aphantopus hyperantus )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Nymphalidae"	219799	"Aphantopus hyperantus"	"Aphantopus hyperantus (Linnaeus, 1758)"	"Tristan (Le)"	"LC"	""											
"Moiré piémontais  ( Erebia aethiopellus )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Nymphalidae"	219801	"Erebia aethiopellus"	"Erebia aethiopellus (Hoffmannsegg, 1806)"	"Moiré piémontais (Le), Petit Nègre montagnard (Le)"	"LC"	""											
"Moiré lustré  ( Erebia cassioides )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Nymphalidae"	219802	"Erebia cassioides"	"Erebia arvernensis Oberthür, 1908"	"Moiré lustré (Le), Moiré arverne (Le)"	"LC"	""											
"Moiré andorran  ( Erebia sthennyo )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Nymphalidae"	219804	"Erebia sthennyo"	"Erebia sthennyo Graslin, 1850"	"Moiré andorran (Le)"	"LC"	""											
"Echiquier ibérique  ( Melanargia lachesis )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Nymphalidae"	219805	"Melanargia lachesis"	"Melanargia lachesis (Hübner, 1790)"	"Echiquier ibérique (L'), Échiquier d'Ibérie (L')"	"LC"	""											
"Faune  ( Hipparchia statilinus )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Nymphalidae"	219806	"Hipparchia statilinus"	"Hipparchia statilinus (Hufnagel, 1766)"	"Faune (Le), Arachné (L'), Coronis (Le)"	"LC"	""											
"Sylvandre helvète  ( Hipparchia genava )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Nymphalidae"	219807	"Hipparchia genava"	"Hipparchia genava (Fruhstorfer, 1908)"	"Sylvandre helvète (Le)"	"LC"	""											
"Mélitée des Linaires  ( Melitaea deione )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Nymphalidae"	219808	"Melitaea deione"	"Melitaea deione (Geyer, 1832)"	"Mélitée des Linaires (La)"	"LC"	""											
"Mélitée de la Gentiane  ( Melitaea varia )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Nymphalidae"	219809	"Melitaea varia"	"Melitaea varia Herrich-Schaeffer, 1851"	"Mélitée de la Gentiane (La), Mélitée alpine (La), Damier de la Gentiane (Le), Petit Damier (Le), Mélitée variée (La)"	"LC"	""											
"Mélitée de la Lancéole  ( Melitaea parthenoides )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Nymphalidae"	219810	"Melitaea parthenoides"	"Melitaea parthenoides Keferstein, 1851"	"Mélitée de la Lancéole (La), Mélitée des Scabieuses (La), Damier Parthénie (Le)"	"LC"	""											
"Mélitée des Digitales  ( Melitaea aurelia )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Nymphalidae"	219811	"Melitaea aurelia"	"Melitaea aurelia Nickerl, 1850"	"Mélitée des Digitales (La), Damier Aurélie (Le)"	"VU"	"A2c"											
"Mélitée du Mélampyre  ( Melitaea athalia )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Nymphalidae"	219812	"Melitaea athalia"	"Melitaea athalia (Rottemburg, 1775)"	"Mélitée du Mélampyre (La), Damier Athalie (Le)"	"LC"	""											
"Grand collier argenté  ( Boloria euphrosyne )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Nymphalidae"	219815	"Boloria euphrosyne"	"Boloria euphrosyne (Linnaeus, 1758)"	"Grand collier argenté (Le), Nacré sagitté (Le)"	"LC"	""											
"Nacré porphyrin  ( Boloria titania )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Nymphalidae"	219816	"Boloria titania"	"Boloria titania (Esper, 1793)"	"Nacré porphyrin (Le), Alezan (L'), Jason (Le), Grande Violette (La), Amathuse (L')"	"LC"	""											
"Petit Collier argenté  ( Boloria selene )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Nymphalidae"	219817	"Boloria selene"	"Boloria selene (Denis & Schiffermüller, 1775)"	"Petit Collier argenté (Le), Nacré fléché (Le)"	"NT"	"pr. A2c"											
"Petite Violette  ( Boloria dia )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Nymphalidae"	219818	"Boloria dia"	"Boloria dia (Linnaeus, 1767)"	"Petite Violette (La), Nacré violet (Le)"	"LC"	""											
"Cardinal  ( Argynnis pandora )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Nymphalidae"	219819	"Argynnis pandora"	"Argynnis pandora (Denis & Schiffermüller, 1775)"	"Cardinal (Le), Pandora (Le), Nacré turquoise (Le)"	"LC"	""	"LC"	""									
"Voilier blanc  ( Iphiclides feisthamelii )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Papilionidae"	219824	"Iphiclides feisthamelii"	"Iphiclides feisthamelii (Duponchel, 1832)"	"Voilier blanc (Le), Flambé méridional (Le), Flambé du Roussillon (Le)"	"LC"	""											
"Fluoré  ( Colias alfacariensis )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Pieridae"	219826	"Colias alfacariensis"	"Colias alfacariensis Ribbe, 1905"	"Fluoré (Le)"	"LC"	""	"NA"	""									
"Piéride du Simplon  ( Euchloe simplonia )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Pieridae"	219827	"Euchloe simplonia"	"Euchloe simplonia (Freyer, 1829)"	"Piéride du Simplon (La), Piéride de la Roquette (La)"	"LC"	""											
"Marbré tyrrhénien  ( Euchloe insularis )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Pieridae"	219828	"Euchloe insularis"	"Euchloe insularis (Staudinger, 1861)"	"Marbré tyrrhénien (Le), Marbré de Corse (Le)"	"LC"	""	"LC"	""									"Déterminante"
"Aurore de Provence  ( Anthocharis euphenoides )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Pieridae"	219829	"Anthocharis euphenoides"	"Anthocharis euphenoides Staudinger, 1869"	"Aurore de Provence (L')"	"LC"	""											
"Piéride de l'Ibéride  ( Pieris mannii )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Pieridae"	219830	"Pieris mannii"	"Pieris mannii (Mayer, 1851)"	"Piéride de l'Ibéride (La), Piéride jumelle (La)"	"LC"	""	"DD"	""									
"Piéride de la Rave  ( Pieris rapae )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Pieridae"	219831	"Pieris rapae"	"Pieris rapae (Linnaeus, 1758)"	"Piéride de la Rave (La), Petit Blanc du Chou (Le), Petite Piéride du Chou (La)"	"LC"	""	"LC"	""									
"*  Piéride de l'Aethionème  ( Pieris ergane )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Pieridae"	219832	"Pieris ergane"	"Pieris ergane (Geyer, 1828)"	"Piéride de l'Aethionème (La), Piéride artisan (La)"	"VU"	"D2"					"NI3"	""					
"Piéride du Navet  ( Pieris napi )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Pieridae"	219833	"Pieris napi"	"Pieris napi (Linnaeus, 1758)"	"Piéride du Navet (La), Papillon blanc veiné de vert (Le)"	"LC"	""	"LC"	""									
"Piéride de Réal  ( Leptidea reali )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Pieridae"	219835	"Leptidea reali"	"Leptidea reali Reissinger, 1990"	"Piéride de Réal (La)"	"LC"	""	"DD"	""									
"-  ( Micropteryx sicanella )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Micropterigidae"	245150	"Micropteryx sicanella"	"Micropterix sicanella (Zeller, 1847)"	""													"Taxon du niveau 2 : espèce déterminante selon critères particuliers. L’assemblage d’un certain nombre d’espèces, ou l’abondance particulière de l’espèce peut justifier le classement en ZNIEFF."
"-  ( Ectoedemia heringella )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Nepticulidae"	245260	"Ectoedemia heringella"	"Ectoedemia heringella (Mariani, 1939)"	""													"Taxon du niveau 2 : espèce déterminante selon critères particuliers. L’assemblage d’un certain nombre d’espèces, ou l’abondance particulière de l’espèce peut justifier le classement en ZNIEFF."
"-  ( Acalyptris minimella )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Nepticulidae"	245307	"Acalyptris minimella"	"Acalyptris minimella (Rebel, 1926)"	""													"Taxon du niveau 2 : espèce déterminante selon critères particuliers. L’assemblage d’un certain nombre d’espèces, ou l’abondance particulière de l’espèce peut justifier le classement en ZNIEFF."
"-  ( Adela paludicolella )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Adelidae"	245333	"Adela paludicolella"	"Adela paludicolella Zeller, 1850"	""													"Taxon du niveau 2 : espèce déterminante selon critères particuliers. L’assemblage d’un certain nombre d’espèces, ou l’abondance particulière de l’espèce peut justifier le classement en ZNIEFF."
"-  ( Novotinea carbonifera )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Tineidae"	245428	"Novotinea carbonifera"	"Novotinea carbonifera (Walsingham, 1900)"	""													"Déterminante"
"-  ( Infurcitinea sardiniella )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Tineidae"	245437	"Infurcitinea sardiniella"	"Infurcitinea sardiniella Vári, 1942"	""													"Déterminante"
"-  ( Eudarcia mensella )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Tineidae"	245450	"Eudarcia mensella"	"Eudarcia mensella (Walsingham, 1900)"	""													"Déterminante"
"-  ( Bankesia montanella )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Psychidae"	245471	"Bankesia montanella"	"Bankesia montanella (Walsingham, 1899)"	""													"Déterminante"
"-  ( Phyllonorycter suaveolentis )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Gracillariidae"	245652	"Phyllonorycter suaveolentis"	"Phyllonorycter suaveolentis (Petry, 1904)"	""													"Déterminante"
"-  ( Eidophasia insulella )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Plutellidae"	245826	"Eidophasia insulella"	"Eidophasia insulella (Walsingham, 1900)"	""													"Déterminante"
"-  ( Phyllobrostis fregenella )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Lyonetiidae"	245858	"Phyllobrostis fregenella"	"Phyllobrostis fregenella Hartig, 1941"	""													"Taxon du niveau 2 : espèce déterminante selon critères particuliers. L’assemblage d’un certain nombre d’espèces, ou l’abondance particulière de l’espèce peut justifier le classement en ZNIEFF."
"-  ( Leucoptera calycotomella )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Lyonetiidae"	245869	"Leucoptera calycotomella"	"Leucoptera calycotomella Amsel, 1939"	""													"Taxon du niveau 2 : espèce déterminante selon critères particuliers. L’assemblage d’un certain nombre d’espèces, ou l’abondance particulière de l’espèce peut justifier le classement en ZNIEFF."
"-  ( Depressaria radiosquamella )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Depressariidae"	245924	"Depressaria radiosquamella"	"Depressaria radiosquamella Walsingham, 1898"	""													"Déterminante"
"-  ( Agonopterix cyrniella )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Depressariidae"	245980	"Agonopterix cyrniella"	"Agonopterix cyrniella (Rebel, 1929)"	""													"Déterminante"
"-  ( Elachista igaloensis )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Elachistidae"	246061	"Elachista igaloensis"	"Elachista igaloensis Amsel, 1951"	""													"Déterminante"
"-  ( Scythris constanti )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Scythrididae"	246101	"Scythris constanti"	"Scythris constanti Walsingham, 1898"	""													"Déterminante"
"-  ( Scythris schawerdae )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Scythrididae"	246114	"Scythris schawerdae"	"Scythris schawerdae Rebel in Schawerda, 1931"	""													"Déterminante"
"-  ( Scythris corsa )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Scythrididae"	246125	"Scythris corsa"	"Scythris corsa Passerin d'Entrèves, 1986"	""													"Déterminante"
"-  ( Scythris mediella )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Scythrididae"	246149	"Scythris mediella"	"Scythris mediella (Constant, 1855)"	""													"Déterminante"
"-  ( Episcythris triangulella )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Scythrididae"	246167	"Episcythris triangulella"	"Episcythris triangulella (Ragonot, 1874)"	""													"Taxon du niveau 2 : espèce déterminante selon critères particuliers. L’assemblage d’un certain nombre d’espèces, ou l’abondance particulière de l’espèce peut justifier le classement en ZNIEFF."
"-  ( Denisia muellerrutzi )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Oecophoridae"	246204	"Denisia muellerrutzi"	"Denisia muellerrutzi (Amsel, 1939)"	""													"Déterminante"
"-  ( Denisia ragonotella )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Oecophoridae"	246208	"Denisia ragonotella"	"Denisia ragonotella (Constant, 1885)"	""													"Déterminante"
"-  ( Pleurota cyrniella )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Oecophoridae"	246225	"Pleurota cyrniella"	"Pleurota aristella (Linnaeus, 1767)"	""													"Déterminante"
"-  ( Coleophora zernyi )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Coleophoridae"	246253	"Coleophora zernyi"	"Coleophora zernyi Toll, 1944"	""													"Taxon du niveau 2 : espèce déterminante selon critères particuliers. L’assemblage d’un certain nombre d’espèces, ou l’abondance particulière de l’espèce peut justifier le classement en ZNIEFF."
"-  ( Coleophora sardocorsa )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Coleophoridae"	246308	"Coleophora sardocorsa"	"Coleophora sardocorsa Baldizzone, 1983"	""													"Déterminante"
"-  ( Coleophora femorella )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Coleophoridae"	246396	"Coleophora femorella"	"Coleophora femorella Walsingham, 1898"	""													"Déterminante"
"-  ( Coleophora hermanniella )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Coleophoridae"	246397	"Coleophora hermanniella"	"Coleophora hermanniella Walsingham, 1898"	""													"Déterminante"
"-  ( Coleophora fuscolineata )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Coleophoridae"	246488	"Coleophora fuscolineata"	"Coleophora fuscolineata Walsingham, 1898"	""													"Déterminante"
"-  ( Coleophora mausolella )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Coleophoridae"	246515	"Coleophora mausolella"	"Coleophora mausolella Chrétien, 1908"	""													"Taxon du niveau 2 : espèce déterminante selon critères particuliers. L’assemblage d’un certain nombre d’espèces, ou l’abondance particulière de l’espèce peut justifier le classement en ZNIEFF."
"-  ( Oegoconia uralskella )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Autostichidae"	246548	"Oegoconia uralskella"	"Oegoconia uralskella Popescu-Gorj & Căpușe, 1965"	""													"Déterminante"
"-  ( Dysspastus perpygmaeellus )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Autostichidae"	246552	"Dysspastus perpygmaeellus"	"Dysspastus perpygmaeellus (Walsingham, 1901)"	""													"Déterminante"
"-  ( Cosmopterix pararufella )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Cosmopterigidae"	246616	"Cosmopterix pararufella"	"Cosmopterix pararufella Riedl, 1976"	""													"Taxon du niveau 2 : espèce déterminante selon critères particuliers. L’assemblage d’un certain nombre d’espèces, ou l’abondance particulière de l’espèce peut justifier le classement en ZNIEFF."
"-  ( Acompsia muellerrutzi )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Gelechiidae"	246637	"Acompsia muellerrutzi"	"Acompsia muellerrutzi Wehrli, 1925"	""													"Déterminante"
"-  ( Epidola nuraghella )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Gelechiidae"	246663	"Epidola nuraghella"	"Epidola nuraghella Hartig, 1939"	""													"Taxon du niveau 2 : espèce déterminante selon critères particuliers. L’assemblage d’un certain nombre d’espèces, ou l’abondance particulière de l’espèce peut justifier le classement en ZNIEFF."
"-  ( Isophrictis invisella )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Gelechiidae"	246746	"Isophrictis invisella"	"Isophrictis invisella (Constant, 1885)"	""													"Taxon du niveau 2 : espèce déterminante selon critères particuliers. L’assemblage d’un certain nombre d’espèces, ou l’abondance particulière de l’espèce peut justifier le classement en ZNIEFF."
"-  ( Aristotelia frankeniae )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Gelechiidae"	246763	"Aristotelia frankeniae"	"Aristotelia frankeniae Walsingham, 1898"	""													"Taxon du niveau 2 : espèce déterminante selon critères particuliers. L’assemblage d’un certain nombre d’espèces, ou l’abondance particulière de l’espèce peut justifier le classement en ZNIEFF."
"-  ( Aroga pascuicola )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Gelechiidae"	246832	"Aroga pascuicola"	"Aroga pascuicola (Staudinger, 1871)"	""													"Taxon du niveau 2 : espèce déterminante selon critères particuliers. L’assemblage d’un certain nombre d’espèces, ou l’abondance particulière de l’espèce peut justifier le classement en ZNIEFF."
"-  ( Chionodes apolectella )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Gelechiidae"	246841	"Chionodes apolectella"	"Chionodes apolectella (Walsingham, 1900)"	""													"Déterminante"
"-  ( Mirificarma burdonella )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Gelechiidae"	246859	"Mirificarma burdonella"	"Mirificarma burdonella (Rebel, 1930)"	""													"Déterminante"
"-  ( Caryocolum blandelloides )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Gelechiidae"	246913	"Caryocolum blandelloides"	"Caryocolum blandelloides Karsholt, 1981"	""													"Taxon du niveau 2 : espèce déterminante selon critères particuliers. L’assemblage d’un certain nombre d’espèces, ou l’abondance particulière de l’espèce peut justifier le classement en ZNIEFF."
"-  ( Scrobipalpa salinella )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Gelechiidae"	246966	"Scrobipalpa salinella"	"Scrobipalpa salinella (Zeller, 1847)"	""													"Déterminante"
"-  ( Pseudosophronia constanti )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Gelechiidae"	246982	"Pseudosophronia constanti"	"Pseudosophronia exustellus (Zeller, 1847)"	""													"Déterminante"
"Zygène corse  ( Zygaena corsica )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Zygaenidae"	247037	"Zygaena corsica"	"Zygaena corsica Boisduval, 1828"	"Zygène corse (La), Zygène tyrrhénienne (La)"			"EN"	"A(2c+4c) B2ab(i,ii,iii,iv)"									"Déterminante"
"*  Zygène de l'Esparcette  ( Zygaena rhadamanthus )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Zygaenidae"	247049	"Zygaena rhadamanthus"	"Zygaena rhadamanthus (Esper, 1789)"	"Zygène de l'Esparcette (La), Zygène de la Dorycnie (La), Zygène cendrée (La), Zygène rhadamanthe"							"NI3"	""					
"Sésie des Sauges  ( Chamaesphecia osmiaeformis )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Sesiidae"	247086	"Chamaesphecia osmiaeformis"	"Chamaesphecia osmiaeformis (Herrich-Schäffer, 1848)"	"Sésie des Sauges (La)"													"Taxon du niveau 2 : espèce déterminante selon critères particuliers. L’assemblage d’un certain nombre d’espèces, ou l’abondance particulière de l’espèce peut justifier le classement en ZNIEFF."
"Sésie anthrax  ( Chamaesphecia anthraciformis )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Sesiidae"	247091	"Chamaesphecia anthraciformis"	"Chamaesphecia anthraciformis (Rambur, 1832)"	"Sésie anthrax (La)"													"Taxon du niveau 2 : espèce déterminante selon critères particuliers. L’assemblage d’un certain nombre d’espèces, ou l’abondance particulière de l’espèce peut justifier le classement en ZNIEFF."
"-  ( Lobesia quaggana )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Tortricidae"	247222	"Lobesia quaggana"	"Lobesia quaggana Mann, 1855"	""													"Taxon du niveau 2 : espèce déterminante selon critères particuliers. L’assemblage d’un certain nombre d’espèces, ou l’abondance particulière de l’espèce peut justifier le classement en ZNIEFF."
"-  ( Pelochrista agrestana )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Tortricidae"	247321	"Pelochrista agrestana"	"Pelochrista agrestana (Treitschke, 1830)"	""													"Taxon du niveau 2 : espèce déterminante selon critères particuliers. L’assemblage d’un certain nombre d’espèces, ou l’abondance particulière de l’espèce peut justifier le classement en ZNIEFF."
"-  ( Thiodia major )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Tortricidae"	247377	"Thiodia major"	"Thiodia major (Rebel, 1903)"	""													"Taxon du niveau 2 : espèce déterminante selon critères particuliers. L’assemblage d’un certain nombre d’espèces, ou l’abondance particulière de l’espèce peut justifier le classement en ZNIEFF."
"-  ( Selania leplastriana malcolmiae )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Tortricidae"	247435	"Selania leplastriana malcolmiae"	"Selania leplastriana (Curtis, 1831)"	""													"Déterminante"
"-  ( Cydia derrai )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Tortricidae"	247441	"Cydia derrai"	"Cydia derrai Pröse, 1988"	""													"Déterminante"
"-  ( Cydia fagiglandana )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Tortricidae"	247467	"Cydia fagiglandana"	"Cydia fagiglandana (Zeller, 1841)"	""													"Déterminante"
"-  ( Diceratura roseofasciana )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Tortricidae"	247521	"Diceratura roseofasciana"	"Diceratura roseofasciana (Mann, 1855)"	""													"Déterminante"
"-  ( Oxypteron exiguana )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Tortricidae"	247675	"Oxypteron exiguana"	"Oxypteron exiguana (de La Harpe, 1860)"	""													"Taxon du niveau 2 : espèce déterminante selon critères particuliers. L’assemblage d’un certain nombre d’espèces, ou l’abondance particulière de l’espèce peut justifier le classement en ZNIEFF."
"-  ( Paramesia diffusana )"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Tortricidae"	247684	"Paramesia diffusana"	"Paramesia gnomana (Clerck, 1759)"	""													"Taxon du niveau 2 : espèce déterminante selon critères particuliers. L’assemblage d’un certain nombre d’espèces, ou l’abondance particulière de l’espèce peut justifier le classement en ZNIEFF."
