"Nom"	"PHYLUM"	"CLASSE"	"ORDRE"	"FAMILLE"	"CD_REF"	"LB_NOM"	"NOM_VALIDE"	"NOM_VERN"	"LRN"	"LRN_det"	"LRR"	"LRR_det"	"DH"	"DH_det"	"PN"	"PN_det"	"PR"	"PR_det"	"PD"	"PD_det"	"ZNIEFF"
"*  -  ( Aphaenops giraudi giraudi )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	795426	"Aphaenops giraudi giraudi"	"Aphaenops giraudi giraudi Ochs, 1938"	""							"NI3"	""					
"*  -  ( Aphaenops pandellei ambiellensis )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	795427	"Aphaenops pandellei ambiellensis"	"Aphaenops pandellei ambiellensis Jeannel, 1948"	""							"NI3"	""					
"*  -  ( Aphaenops pandellei pandellei )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	795428	"Aphaenops pandellei pandellei"	"Aphaenops pandellei pandellei (Linder, 1859)"	""							"NI3"	""					
"*  -  ( Aphaenops penacollaradensis weilli )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	795429	"Aphaenops penacollaradensis weilli"	"Aphaenops penacollaradensis weilli (Dupré & Bourdeau, 1994)"	""							"NI3"	""					
"*  Rosalie  ( Rosalia alpina alpina )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Cerambycidae"	795648	"Rosalia alpina alpina"	"Rosalia alpina alpina (Linnaeus, 1758)"	"Rosalie"					"CDH2, CDH4"	" "	"NI2"	""					
"*  -  ( Aphaenops riberai )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1018048	"Aphaenops riberai"	"Aphaenops riberai Faille & Bourdeau, 2022"	""							"NI3"	""					
"*  -  ( Aphaenops corbazi )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1018054	"Aphaenops corbazi"	"Aphaenops corbazi Faille & Bourdeau, 2022"	""							"NI3"	""					
"*  -  ( Aphaenops orpheus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1027043	"Aphaenops orpheus"	"Aphaenops orpheus (Dieck, 1869)"	""							"NI3"	""					
"*  -  ( Aphaenops vulcanus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1027054	"Aphaenops vulcanus"	"Aphaenops vulcanus (Abeille de Perrin, 1904)"	""							"NI3"	""					
"*  -  ( Aphaenops andreae )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1027055	"Aphaenops andreae"	"Aphaenops andreae (Jeannel, 1920)"	""							"NI3"	""					
"*  -  ( Aphaenops palei )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1027056	"Aphaenops palei"	"Aphaenops palei (Fourès, 1962)"	""							"NI3"	""					
"*  -  ( Aphaenops saulcyi )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1027057	"Aphaenops saulcyi"	"Aphaenops saulcyi (Argod-Vallon, 1913)"	""							"NI3"	""					
"*  -  ( Aphaenops vandelianus )"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	1027058	"Aphaenops vandelianus"	"Aphaenops vandelianus Faille, Fresneda & Bourdeau, 2023"	""							"NI3"	""					
